is_coea_point	is_ea_point	fevals	f1	f2	pred	prey	rel_pred_distances	rel_prey_distances	experiment
false	false	25200000	0.576335	0.695774	[| 0.0829726279972 ; 0.833922780384 ; 0.339540913619 ; -0.62092064391 ; 0.322687115034 ; 0.712957216725 ; -0.735455428799 ; 0.439152756339 ; -0.326882187521 ; -0.407735275541 ; 0.560014880941 ; -0.17022254557 ; 0.528418886625 ; 0.18229847285 ; 0.307916017181 ; 0.159780039875 ; 0.735993830806 ; 0.147618013445 ; 0.00171134786152 ; 0.234156396401 ; 0.22769111776 ; 0.237942875914 |]	[| 194 ; 13.894059194 ; 7.1477334562 ; 20.610263081 ; 7.82094333489 ; 20.2262663212 ; 7.67417805067 ; 20.4206500719 ; 4.92679935377 ; 4.81020382412 ; 1.88462343804 ; 1.59150285723 ; 1.20257372452 ; 1.61159036631 ; 1.37338149515 |]	3.87137076915,3.56196462884,3.94242018659,3.98196444726,3.6364023784,3.53300005817,3.04223022585,0.,3.49955269081,3.96283833532	8.02109254278,7.96378979523,8.28738527736,8.25708632538,8.34658951222,8.47925113755,8.40814203789,0.,7.89176819421,7.5797733343	job_3500626.out
false	false	25200000	0.585851	0.695141	[| 0.0137237767387 ; 0.557526753738 ; 0.10395897818 ; -0.677501401848 ; 0.00709053641078 ; 0.687300231695 ; -0.639922908076 ; 0.690768828536 ; -0.797040292872 ; -0.383852990648 ; -0.549673682416 ; 0.618555226696 ; 0.900577459197 ; -0.647846163391 ; 0.307916017181 ; 0.150341843261 ; 0.721240024245 ; 0.431895063277 ; 0.00102006355341 ; 0.00287127262792 ; 0.359121275519 ; 0.0435980741656 |]	[| 213 ; 12.032015526 ; 10.087390033 ; 12.3503057028 ; 12.4705020855 ; 12.2108015923 ; 12.2107572208 ; 12.3042339893 ; 4.71367020086 ; 4.17815942194 ; 4.88680387925 ; 4.54878082841 ; 4.36783781694 ; 4.80124666444 ; 4.81528009821 |]	3.98090457832,3.80637417737,1.27286449206,0.95793398812,2.90104959566,1.20038241273,2.55137260594,3.49955269081,0.,5.26808458842	2.00308115839,2.73463981338,1.79890151115,1.66306275481,1.7966697075,1.59408281617,1.3933950628,7.89176819421,0.,2.37425684591	job_3500626.out
false	false	25200000	0.585978	0.684537	[| 0.0787210887391 ; 0.93265219016 ; 0.388997996173 ; -0.566204192342 ; 0.797145261672 ; 0.614407796919 ; -0.513197746346 ; 0.632960304364 ; -0.735512780995 ; -0.849815656946 ; 0.730233585234 ; 0.216847995863 ; -0.850751986464 ; -0.0318846693554 ; 0.258370290075 ; 0.513953284272 ; 0.671862597279 ; 0.47555810146 ; 0.00441142985727 ; 0.890394219588 ; 0.568111076505 ; 0.255351821757 |]	[| 213 ; 14.0584880605 ; 7.47264814907 ; 17.6553638122 ; 13.1382933905 ; 7.24404075841 ; 14.0947208298 ; 8.49366821816 ; 4.92472899268 ; 3.59001726586 ; 4.86731136407 ; 4.80130253413 ; 3.63171262814 ; 4.72044987924 ; 3.28506244224 |]	6.57460623413,6.49577018855,5.98161694635,5.66668644241,5.59220346292,5.08305881633,4.61711155974,3.96283833532,5.26808458842,0.	0.940922177046,0.408541479544,1.42770383056,1.56354258689,1.4299356342,1.47349592811,1.46686435802,7.5797733343,2.37425684591,0.	job_3500626.out
true	false	25200000	0.678787	0.681355	[| 0.645974889961 ; 0.600737140166 ; -0.306737504953 ; -0.152056713696 ; -0.0815852550949 ; -0.000214595748971 ; -0.857288776609 ; -0.955874852193 ; -0.0508989214388 ; -0.308043993751 ; -0.303980877825 ; -0.830561900319 ; 0.457185460344 ; -0.628917456716 ; 0.000634933220598 ; 0.29503799522 ; 0.3571301796 ; 0.151453468037 ; 3.67204356369e-06 ; 0.593341068636 ; 0.64510081956 ; 0.584066795779 |]	[| 4 ; 8.6566772389 ; 8.84338059895 ; 8.8066182818 ; 10.1240801246 ; 8.8299147962 ; 8.7374274902 ; 8.14974779203 ; 4.77036638454 ; 4.84473627775 ; 4.95128188282 ; 4.87754785088 ; 4.84573593953 ; 4.34917992183 ; 4.70795334129 |]	5.84187680824,5.09203214597,6.03157650766,6.06344985915,5.82295177233,6.24085588808,6.22167623029,6.01180526949,6.46763580111,7.59639327016	3.33035476004,4.30723544611,2.76702065289,2.63118189655,2.76478884924,2.77021892514,2.74533407317,8.33405625743,3.07546383814,3.99598396808	job_3500626.out
false	true	25200000	0.575950	0.708930	[| 0.012763545825 ; 0.792035218328 ; 0.064230152475 ; -0.508884368503 ; 0.757995942148 ; 0.444134043816 ; 0.335548942813 ; 0.509654455726 ; -7.11662368133e-05 ; -0.000130954717275 ; -0.247970922056 ; 0.634947802666 ; -0.679129346615 ; 0.952149703195 ; 0.231318418032 ; 0.0012381805858 ; 0.248133509251 ; 0.101787819426 ; 8.98819201722e-09 ; 0.000534973489551 ; 0.802435495865 ; 0.602840205447 |]	[| 213 ; 12.032015526 ; 10.087390033 ; 12.3503057028 ; 12.4705020855 ; 12.2108015923 ; 12.2107572208 ; 12.3042339893 ; 4.71367020086 ; 4.17815942194 ; 4.88680387925 ; 4.54878082841 ; 4.36783781694 ; 4.80124666444 ; 4.81528009821 |]	7.03300503083,6.0669875609,5.57552821483,5.68444408692,4.85891653306,5.79020585582,5.74421014737,5.33487911991,5.78904284533,5.87024979128	2.00308115839,2.73463981338,1.79890151115,1.66306275481,1.7966697075,1.59408281617,1.3933950628,7.89176819421,0.,2.37425684591	job_3500626.out
false	false	30240000	0.583493	0.703501	[| 0.0137237767387 ; 0.557526753738 ; 0.10395897818 ; -0.677501401848 ; 0.00709053641078 ; 0.687300231695 ; -0.639922908076 ; 0.690768828536 ; -0.797040292872 ; -0.383852990648 ; -0.549673682416 ; 0.618555226696 ; 0.903966078302 ; -0.647846163391 ; 0.307916017181 ; 0.150341843261 ; 0.721240024245 ; 0.244961409871 ; 0.00102006355341 ; 0.00264517340873 ; 0.359121275519 ; 0.0435980741656 |]	[| 213 ; 12.032015526 ; 10.087390033 ; 12.3503057028 ; 12.4705020855 ; 12.2108015923 ; 12.2107572208 ; 13.8032649854 ; 4.83995035638 ; 3.74924229329 ; 4.88680387925 ; 4.54878082841 ; 4.36783781694 ; 4.80124666444 ; 4.81528009821 |]	0.,0.998214838617,3.3809835393,5.54485522597,3.347403499	0.,0.,3.49889549797,5.19353109536,4.91666867254	job_3500626.out
false	false	30240000	0.583531	0.701122	[| 0.0137237767387 ; 0.557526753738 ; 0.10395897818 ; -0.677501401848 ; 0.00709053641078 ; 0.687300231695 ; -0.639922908076 ; 0.255195756921 ; -0.797040292872 ; -0.383852990648 ; -0.549673682416 ; 0.618555226696 ; 0.900577459197 ; -0.647846163391 ; 0.307916017181 ; 0.150341843261 ; 0.721240024245 ; 0.431895063277 ; 0.00102006355341 ; 0.00287127262792 ; 0.359121275519 ; 0.635172314798 |]	[| 213 ; 12.032015526 ; 10.087390033 ; 12.3503057028 ; 12.4705020855 ; 12.2108015923 ; 12.2107572208 ; 13.8032649854 ; 4.83995035638 ; 3.74924229329 ; 4.88680387925 ; 4.54878082841 ; 4.36783781694 ; 4.80124666444 ; 4.81528009821 |]	0.998214838617,0.,3.29078102526,4.93435369236,2.90701296661	0.,0.,3.49889549797,5.19353109536,4.91666867254	job_3500626.out
false	false	30240000	0.588353	0.693611	[| 0.0829726279972 ; 0.833922780384 ; 0.339540913619 ; -0.62092064391 ; 0.322687115034 ; 0.712957216725 ; -0.735455428799 ; 0.439152756339 ; -0.326882187521 ; -0.407735275541 ; -0.0365832867524 ; 0.167645250033 ; 0.166496815988 ; 0.18229847285 ; 0.276618392265 ; 0.0617936936551 ; 0.735993830806 ; 0.127367121564 ; 0.00163348781605 ; 0.234156396401 ; 0.22769111776 ; 0.460078305623 |]	[| 213 ; 16.1362787251 ; 7.47264814907 ; 17.6553638122 ; 12.6347012949 ; 7.20428918455 ; 15.0584834685 ; 7.87533655259 ; 4.93611926074 ; 1.50279240983 ; 4.86731136407 ; 4.80130253413 ; 2.28422115784 ; 4.72044987924 ; 3.01886727079 |]	3.3809835393,3.29078102526,0.,4.52812859735,1.60679419855	3.49889549797,3.49889549797,0.,5.90861588389,4.43023043615	job_3500626.out
false	false	30240000	0.588835	0.685317	[| 0.0298054921311 ; 0.933085228792 ; 0.388997996173 ; -0.565004980382 ; 0.386532772324 ; 0.549169349239 ; -0.923545801643 ; 0.642909061925 ; -0.278874051351 ; -0.0214551622053 ; -0.81818439795 ; -0.442172522374 ; -0.816906233634 ; -0.634093003582 ; 0.258370290075 ; 0.466945956627 ; 0.852924811621 ; 0.660756001611 ; 0.00205962200551 ; 0.862662440471 ; 0.465840781633 ; 0.719897946314 |]	[| 194 ; 11.7539441482 ; 7.3251180218 ; 18.8293309579 ; 7.1422597447 ; 19.1455705106 ; 7.18626975216 ; 20.3358636667 ; 4.88943721644 ; 4.49292145232 ; 1.87251386371 ; 4.84018124126 ; 2.99011585776 ; 4.96763252911 ; 3.20968171757 |]	5.54485522597,4.93435369236,4.52812859735,0.,4.77997587899	5.19353109536,5.19353109536,5.90861588389,0.,2.73659639846	job_3500626.out
false	false	30240000	0.589959	0.684822	[| 0.0829726279972 ; 0.732377447336 ; 0.339540913619 ; -0.646110556989 ; 0.322687115034 ; 0.592944285981 ; -0.892550359407 ; 0.439152756339 ; -0.461881066251 ; -0.801226223236 ; 0.0882019779663 ; 0.689100918034 ; 0.528418886625 ; 0.18229847285 ; 0.270948463561 ; 0.159780039875 ; 0.690522648951 ; 0.147618013445 ; 0.000250634055459 ; 0.295102523095 ; 0.322827719756 ; 0.719007937905 |]	[| 194 ; 12.5888577678 ; 7.29856168805 ; 18.2551880411 ; 11.0078057749 ; 20.9795837037 ; 11.0508454917 ; 20.3358636667 ; 4.76654351596 ; 2.23458623345 ; 4.39246878969 ; 4.74486642683 ; 2.42651191573 ; 4.61268642527 ; 1.32112992449 |]	3.347403499,2.90701296661,1.60679419855,4.77997587899,0.	4.91666867254,4.91666867254,4.43023043615,2.73659639846,0.	job_3500626.out
true	false	30240000	0.682985	0.683080	[| 0.654294805716 ; 0.681378597338 ; -0.237233187752 ; -0.220634115232 ; -0.0815852550949 ; -0.000214595748971 ; -0.785371141709 ; -0.981201817117 ; -0.0508989214388 ; -0.308043993751 ; -0.303980877825 ; -0.830561900319 ; 0.252121098795 ; -0.736416846452 ; 0.000375177742468 ; 0.29503799522 ; 0.533219319141 ; 0.89218048795 ; 3.94762768289e-07 ; 0.593341068636 ; 0.465192095692 ; 0.784497469705 |]	[| 213 ; 12.032015526 ; 10.087390033 ; 12.3503057028 ; 12.4705020855 ; 12.2108015923 ; 12.2107572208 ; 13.8032649854 ; 4.83995035638 ; 3.74924229329 ; 4.88680387925 ; 4.54878082841 ; 4.36783781694 ; 4.80124666444 ; 4.81528009821 |]	6.81500788353,5.81679304491,6.22887665742,5.36330660365,6.20548013662	0.,0.,3.49889549797,5.19353109536,4.91666867254	job_3500626.out
false	true	30240000	0.576613	0.708941	[| 0.012763545825 ; 0.792035218328 ; 0.064230152475 ; -0.508884368503 ; 0.758349271018 ; 0.444134043816 ; 0.334121904906 ; 0.509654455726 ; -7.11662368133e-05 ; -0.000130954717275 ; -0.0633328979509 ; -0.402146962611 ; -0.473999888215 ; 0.494855175203 ; 0.231318418032 ; 6.2608398981e-05 ; 0.248278882078 ; 0.100858407957 ; 3.19839898018e-08 ; 5.87787625209e-05 ; 0.858465683819 ; 0.407447601025 |]	[| 213 ; 12.032015526 ; 10.087390033 ; 12.3503057028 ; 12.4705020855 ; 11.0327332393 ; 12.2107572208 ; 12.7949784457 ; 4.14881523423 ; 3.49048832262 ; 4.88680387925 ; 4.54878082841 ; 4.36783781694 ; 4.80124666444 ; 4.81528009821 |]	5.72937573936,5.81538853234,3.9104486957,5.79406982395,5.01813370676	0.393640479822,0.393640479822,3.45082257922,5.58717157518,5.14422874683	job_3500626.out
false	false	35280000	0.574842	0.705012	[| 0.0137237767387 ; 0.557526753738 ; 0.10395897818 ; -0.677501401848 ; 0.00709053641078 ; 0.687300231695 ; -0.753823723118 ; 0.690768828536 ; -0.797040292872 ; -0.0820850813837 ; -0.147915123281 ; 0.618555226696 ; 0.903966078302 ; -0.458250809466 ; 0.34866088921 ; 0.150341843261 ; 0.721240024245 ; 0.244961409871 ; 0.00102006355341 ; 0.00264517340873 ; 0.636494470334 ; 0.0435980741656 |]	[| 213 ; 13.6720925113 ; 11.198641796 ; 12.3503057028 ; 11.8160783049 ; 12.2108015923 ; 12.8316140712 ; 12.7714334669 ; 4.83995035638 ; 3.74924229329 ; 4.89253479286 ; 4.54878082841 ; 4.78745717231 ; 4.83524837238 ; 4.81528009821 |]	0.,1.55368398837,1.55223916872,3.18049138718,3.79034688136,3.70757749296,4.28026980497,3.46587881752,3.54562753562,5.3050241591,3.63502368573,3.57687224481,3.52670274771	0.,0.856146432377,0.779026442036,5.309450147,5.71042171974,3.92221303168,5.73595400956,3.92221303168,3.92221303168,5.42672295727,0.646551748949,7.63740566566,7.55331618774	job_3500626.out
false	false	35280000	0.584806	0.704668	[| 0.0137237767387 ; 0.580041043668 ; 0.10395897818 ; -0.709667042175 ; 0.00709053641078 ; 0.687300231695 ; -0.93118500258 ; 0.840355657165 ; -0.974980994549 ; -0.0820850813837 ; -0.147915123281 ; 0.618555226696 ; 0.903966078302 ; 0.67711178761 ; 0.34866088921 ; 0.150526580482 ; 0.733908303763 ; 0.0980199657816 ; 0.00102006355341 ; 0.00264517340873 ; 0.101327756302 ; 0.0435980741656 |]	[| 213 ; 14.3022019343 ; 10.087390033 ; 11.4035046925 ; 12.4705020855 ; 12.2108015923 ; 15.1235176585 ; 11.7317578773 ; 4.83995035638 ; 2.65691116239 ; 4.88680387925 ; 4.54878082841 ; 4.36783781694 ; 4.83524837238 ; 4.81528009821 |]	1.55368398837,0.,0.0242612138266,3.6432285874,3.88815998124,3.49755177836,4.04491537813,3.25585310292,3.57908262038,6.59650048029,3.83791682907,3.4443420171,3.42143119618	0.856146432377,0.,0.30690318056,5.24800562759,5.64897720032,3.74748945194,5.67450949015,3.74748945194,3.74748945194,5.9114440033,1.03778368348,7.70407716593,8.03394754774	job_3500626.out
false	false	35280000	0.585241	0.704441	[| 0.0137237767387 ; 0.580041043668 ; 0.10395897818 ; -0.732483436351 ; 0.00709053641078 ; 0.687300231695 ; -0.93118500258 ; 0.840355657165 ; -0.974980994549 ; -0.0820850813837 ; -0.147915123281 ; 0.618555226696 ; 0.903966078302 ; 0.67711178761 ; 0.34866088921 ; 0.150341843261 ; 0.721240024245 ; 0.0980199657816 ; 0.00102006355341 ; 0.00264517340873 ; 0.101327756302 ; 0.0435980741656 |]	[| 213 ; 13.6720925113 ; 11.2977098945 ; 13.6609332376 ; 12.4705020855 ; 12.2108015923 ; 15.1235176585 ; 11.7317578773 ; 4.89674655589 ; 2.65691116239 ; 4.88680387925 ; 4.54878082841 ; 4.36783781694 ; 4.83524837238 ; 4.81528009821 |]	1.55223916872,0.0242612138266,0.,3.66712032678,3.91205172062,3.52144351775,4.06880711751,3.2797448423,3.57800727517,6.59542513508,3.86180856846,3.44326667189,3.42035585097	0.779026442036,0.30690318056,0.,5.14240338413,5.54337495687,3.70350474058,5.56890724669,3.70350474058,3.70350474058,5.77744366009,1.11941394499,7.66009245457,7.90403689056	job_3500626.out
false	false	35280000	0.585423	0.695784	[| 0.0694828559253 ; 0.80839417877 ; 0.339540913619 ; -0.626202205682 ; 0.322687115034 ; 0.569774163888 ; -0.722725689315 ; 0.449269768458 ; -0.323097045421 ; -0.646341474689 ; 0.34244626824 ; 0.689100918034 ; 0.528418886625 ; 0.132618922418 ; 0.295994580243 ; 0.1484547254 ; 0.804576818592 ; 0.0914477574385 ; 0.000192200924602 ; 0.356365537836 ; 0.568579955734 ; 0.424534082318 |]	[| 194 ; 12.5888577678 ; 7.29856168805 ; 18.5203612822 ; 11.0078057749 ; 20.9795837037 ; 11.0508454917 ; 20.3358636667 ; 4.76654351596 ; 2.11676270764 ; 4.39246878969 ; 4.74486642683 ; 2.42651191573 ; 4.66750946264 ; 1.10123709033 |]	3.18049138718,3.6432285874,3.66712032678,0.,0.609855494176,1.71887951897,1.15621047228,1.531357947,1.27132806851,3.58941295328,1.42055769072,1.43957616356,1.33863973273	5.309450147,5.24800562759,5.14240338413,0.,0.400971572736,6.25329973322,0.426503862559,6.25329973322,6.25329973322,2.75018994319,5.27991618305,3.67587960543,3.91982404142	job_3500626.out
false	false	35280000	0.586003	0.694754	[| 0.0694828559253 ; 0.80839417877 ; 0.339540913619 ; -0.626202205682 ; 0.322687115034 ; 0.490269276593 ; -0.722725689315 ; 0.449269768458 ; -0.323097045421 ; -0.646341474689 ; 0.34244626824 ; 0.689100918034 ; 0.528418886625 ; 0.132618922418 ; 0.295994580243 ; 0.1484547254 ; 0.804576818592 ; 0.0914477574385 ; 0.000192200924602 ; 0.356365537836 ; 0.386117905565 ; 0.812175082678 |]	[| 194 ; 12.5888577678 ; 7.29856168805 ; 18.5203612822 ; 11.0078057749 ; 20.9795837037 ; 11.0508454917 ; 20.3358636667 ; 4.76654351596 ; 2.11676270764 ; 2.78858249875 ; 4.74486642683 ; 2.42651191573 ; 4.66750946264 ; 1.10123709033 |]	3.79034688136,3.88815998124,3.91205172062,0.609855494176,0.,1.8927224662,0.81716767464,1.70520089422,0.851425720176,3.53321156148,1.30444476993,1.0791205226,0.978184091765	5.71042171974,5.64897720032,5.54337495687,0.400971572736,0.,5.85232816049,0.0255322898233,5.85232816049,5.85232816049,2.34921837045,5.68088775578,3.2749080327,3.51885246868	job_3500626.out
false	false	35280000	0.586324	0.694115	[| 0.0829726279972 ; 0.833922780384 ; 0.339540913619 ; -0.62092064391 ; 0.322687115034 ; 0.712957216725 ; -0.72723073406 ; 0.439152756339 ; -0.326882187521 ; -0.407735275541 ; -0.0365832867524 ; 0.167645250033 ; -0.131697494212 ; 0.18229847285 ; 0.276618392265 ; 0.0617936936551 ; 0.750721256676 ; 0.127367121564 ; 0.00163348781605 ; 0.258070469978 ; 0.22769111776 ; 0.460078305623 |]	[| 213 ; 16.3864686499 ; 7.21880264344 ; 19.9975054261 ; 12.6301736803 ; 7.13350993945 ; 16.5226509507 ; 7.49554319935 ; 4.96727331077 ; 4.93297536126 ; 1.4369977198 ; 4.72829585696 ; 2.78986672723 ; 4.72044987924 ; 4.52770480219 |]	3.70757749296,3.49755177836,3.52144351775,1.71887951897,1.8927224662,0.,2.00280927182,0.454900370052,1.71876540082,3.67572843977,1.7374918222,1.87722688936,1.77629045853	3.92221303168,3.74748945194,3.70350474058,6.25329973322,5.85232816049,0.,5.82679587067,0.,0.,4.9871925724,3.60508864955,6.76277767755,6.44516887935	job_3500626.out
false	false	35280000	0.587492	0.694031	[| 0.0694828559253 ; 0.80839417877 ; 0.339540913619 ; -0.626202205682 ; 0.322687115034 ; 0.490269276593 ; -0.808152464455 ; 0.456283535558 ; -0.341300432748 ; -0.646341474689 ; 0.34244626824 ; 0.689100918034 ; 0.528418886625 ; 0.132618922418 ; 0.295994580243 ; 0.0739435584025 ; 0.819552970963 ; 0.0914477574385 ; 0.000250634055459 ; 0.753839754234 ; 0.246698512876 ; 0.676768734407 |]	[| 194 ; 12.5888577678 ; 7.29856168805 ; 18.8778133397 ; 11.0078057749 ; 20.9795837037 ; 11.0508454917 ; 20.3358636667 ; 4.76654351596 ; 2.11676270764 ; 2.78858249875 ; 4.74486642683 ; 2.42651191573 ; 4.66750946264 ; 1.10123709033 |]	4.28026980497,4.04491537813,4.06880711751,1.15621047228,0.81716767464,2.00280927182,0.,1.800049238,1.41331602791,4.0404057027,1.66606053291,1.49613734783,1.395200917	5.73595400956,5.67450949015,5.56890724669,0.426503862559,0.0255322898233,5.82679587067,0.,5.82679587067,5.82679587067,2.33061213518,5.70642004561,3.24937574287,3.49332017886	job_3500626.out
false	false	35280000	0.587722	0.693170	[| 0.0829726279972 ; 0.833922780384 ; 0.339540913619 ; -0.62092064391 ; 0.322687115034 ; 0.712957216725 ; -0.735455428799 ; 0.623591839504 ; -0.326882187521 ; -0.407735275541 ; 0.169069374456 ; 0.261872112096 ; 0.200727912424 ; 0.18229847285 ; 0.276618392265 ; 0.0580191769558 ; 0.735993830806 ; 0.127367121564 ; 0.00163348781605 ; 0.234156396401 ; 0.22769111776 ; 0.460078305623 |]	[| 213 ; 16.3864686499 ; 7.21880264344 ; 19.9975054261 ; 12.6301736803 ; 7.13350993945 ; 16.5226509507 ; 7.49554319935 ; 4.96727331077 ; 4.93297536126 ; 1.4369977198 ; 4.72829585696 ; 2.78986672723 ; 4.72044987924 ; 4.52770480219 |]	3.46587881752,3.25585310292,3.2797448423,1.531357947,1.70520089422,0.454900370052,1.800049238,0.,1.59277338571,3.71108221371,1.58264028931,1.74301017951,1.64207374868	3.92221303168,3.74748945194,3.70350474058,6.25329973322,5.85232816049,0.,5.82679587067,0.,0.,4.9871925724,3.60508864955,6.76277767755,6.44516887935	job_3500626.out
false	false	35280000	0.588810	0.693133	[| 0.0829726279972 ; 0.769900832155 ; 0.339540913619 ; -0.646110556989 ; 0.322687115034 ; 0.592944285981 ; -0.614663918917 ; 0.439152756339 ; -0.461881066251 ; -0.801226223236 ; 0.0882019779663 ; 0.689100918034 ; 0.528418886625 ; 0.18229847285 ; 0.270948463561 ; 0.159780039875 ; 0.690522648951 ; 0.141487376952 ; 0.000214875630712 ; 0.295102523095 ; 0.322827719756 ; 0.756950953404 |]	[| 213 ; 16.3864686499 ; 7.21880264344 ; 19.9975054261 ; 12.6301736803 ; 7.13350993945 ; 16.5226509507 ; 7.49554319935 ; 4.96727331077 ; 4.93297536126 ; 1.4369977198 ; 4.72829585696 ; 2.78986672723 ; 4.72044987924 ; 4.52770480219 |]	3.54562753562,3.57908262038,3.57800727517,1.27132806851,0.851425720176,1.71876540082,1.41331602791,1.59277338571,0.,3.71611293708,1.53694432444,0.355664924125,0.254728493295	3.92221303168,3.74748945194,3.70350474058,6.25329973322,5.85232816049,0.,5.82679587067,0.,0.,4.9871925724,3.60508864955,6.76277767755,6.44516887935	job_3500626.out
false	false	35280000	0.590228	0.689488	[| 0.014843831545 ; 0.897577321191 ; 0.340242264524 ; -0.534460905035 ; 0.50926554028 ; 0.549169349239 ; -0.608822688706 ; 0.642909061925 ; -0.278874051351 ; -0.543944329636 ; 0.730233585234 ; -0.56004355654 ; -0.850751986464 ; -0.703552532314 ; 0.258370290075 ; 0.298609330083 ; 0.67479502728 ; 0.136556603429 ; 0.00162490039291 ; 0.442872023169 ; 0.937804767578 ; 0.747260117981 |]	[| 194 ; 12.0763474503 ; 7.3251180218 ; 18.8293309579 ; 7.1422597447 ; 19.1455705106 ; 7.15337725513 ; 20.3536358674 ; 4.91041415825 ; 4.20825968383 ; 1.87251386371 ; 4.84018124126 ; 3.03843393658 ; 4.96763252911 ; 3.34993270614 |]	5.3050241591,6.59650048029,6.59542513508,3.58941295328,3.53321156148,3.67572843977,4.0404057027,3.71108221371,3.71611293708,0.,3.71127840732,3.83147186951,3.85438269043	5.42672295727,5.9114440033,5.77744366009,2.75018994319,2.34921837045,4.9871925724,2.33061213518,4.9871925724,4.9871925724,0.,5.09668323559,2.91907510551,2.60547693231	job_3500626.out
false	false	35280000	0.590312	0.688646	[| 0.0829726279972 ; 0.777119708508 ; 0.339540913619 ; -0.626202205682 ; 0.32004132108 ; 0.485341395796 ; -0.973314662885 ; 0.487149967586 ; -0.307681731441 ; -0.49607368109 ; 0.203307708506 ; 0.706716581287 ; 0.0741248323119 ; 0.18229847285 ; 0.275352227945 ; 0.089274123835 ; 0.905113178536 ; 0.124602402748 ; 0.000197844717004 ; 0.118302791223 ; 0.525595905278 ; 0.704781795699 |]	[| 213 ; 12.0918783306 ; 9.76377987766 ; 12.3503057028 ; 12.4705020855 ; 11.1026253771 ; 12.1058366842 ; 12.7714334669 ; 4.83995035638 ; 4.3376837396 ; 4.88680387925 ; 4.54878082841 ; 4.36783781694 ; 4.83524837238 ; 4.81528009821 |]	3.63502368573,3.83791682907,3.86180856846,1.42055769072,1.30444476993,1.7374918222,1.66606053291,1.58264028931,1.53694432444,3.71127840732,0.,1.50810907321,1.43443131857	0.646551748949,1.03778368348,1.11941394499,5.27991618305,5.68088775578,3.60508864955,5.70642004561,3.60508864955,3.60508864955,5.09668323559,0.,7.7626195222,7.38430932112	job_3500626.out
